Nome;Unidade;Quantidade;Preço
5.1.1.4 área técnica 1 -1.06 m² 12.4 12.6282294369 156.59 nan nan nan;vg;1;156.59
5.1.1.5 área técnica 1 -1.07 m² 49.6 12.6282294369 626.36 nan nan nan;vg;1;626.36
5.1.1.6 área técnica 1 -1.08 m² 13.5 12.6282294369 170.48 nan nan nan;vg;1;170.48
5.1.1.7 área técnica 1 -1.09 m² 16.7 12.6282294369 210.89 nan nan nan;vg;1;210.89
5.1.1.8 instalação sanitária -1.10 m² 5 12.6282294369 63.14 nan nan nan;vg;1;63.14
5.1.2.1 vestíbulo 0.01 m² 21.05 12.6282294369 265.82 nan nan nan;vg;1;265.82
5.1.2.2 escadas 0.02 m² 15.8128 12.6282294369 199.69 nan nan nan;vg;1;199.69
5.1.2.3 cozinha 0.03 m² 30.13 12.6282294369 380.49 nan nan nan;vg;1;380.49
5.1.2.4 instalação sanitária 0.04 m² 4.4 12.6282294369 55.56 nan nan nan;vg;1;55.56
5.1.2.5 sala de estar 0.05 m² 53 12.6282294369 669.3 nan nan nan;vg;1;669.3
5.1.2.6 sala de jantar 0.06 m² 28.6 12.6282294369 361.17 nan nan nan;vg;1;361.17
5.1.2.7 sala comum 0.07 m² 42.88 12.6282294369 541.5 nan nan nan;vg;1;541.5
5.1.2.8 terraço poente e.04 m² 13.3575 12.6282294369 168.68 nan nan nan;vg;1;168.68
5.1.2.9 entrada e.05 m² 8.412400000000002 12.6282294369 106.23 nan nan nan;vg;1;106.23
5.1.3.1 circulação 1.01 m² 8 12.6282294369 101.03 nan nan nan;vg;1;101.03
5.1.3.2 suite 1.02 m² 23 12.6282294369 290.45 nan nan nan;vg;1;290.45
5.1.3.3 instalação sanitária 1.03 m² 5 12.6282294369 63.14 nan nan nan;vg;1;63.14
5.1.3.4 circulação 1.04 m² 8 12.6282294369 101.03 nan nan nan;vg;1;101.03
5.1.3.5 suite 1.05 m² 23 12.6282294369 290.45 nan nan nan;vg;1;290.45
5.1.3.6 instalação sanitária 1.06 m² 5 12.6282294369 63.14 nan nan nan;vg;1;63.14
5.1.3.7 circulação 1.07 m² 5.8 12.6282294369 73.24 nan nan nan;vg;1;73.24
5.1.3.8 suite 1.08 m² 23 12.6282294369 290.45 nan nan nan;vg;1;290.45
5.1.3.9 instalação sanitária 1.09 m² 6.5 12.6282294369 82.08 nan nan nan;vg;1;82.08
5.1.3.10 circulação 1.10 m² 9.08 12.6282294369 114.66 nan nan nan;vg;1;114.66
5.1.3.11 suite superior 1.11 m² 21.5 12.6282294369 271.51 nan nan nan;vg;1;271.51
5.1.3.12 escadas 1.12 m² 12.4 12.6282294369 156.59 nan nan nan;vg;1;156.59
5.1.4.1 escadas 2.01 m² 11.9 12.6282294369 150.28 nan nan nan;vg;1;150.28
5.1.4.2 suite superior 2.02 m² 26.95 12.6282294369 340.33 nan nan nan;vg;1;340.33
5.1.4.3 closet 1 2.03 m² 10 12.6282294369 126.28 nan nan nan;vg;1;126.28
5.1.4.4 closet 2 2.04 m² 13.72 12.6282294369 173.26 nan nan nan;vg;1;173.26
5.1.4.5 instalação sanitária 2.05 m² 13.36 12.6282294369 168.71 nan nan nan;vg;1;168.71
5.1.4.6 terraço - suite superior 2.06 m² 12 12.6282294369 151.54 nan nan nan;vg;1;151.54
5.2.1.1 garagem -1.01 m² 134.93 20.20516709904 2726.28 nan nan nan;vg;1;2726.28
5.3.1.1 circulação 1.01 m² 8 92.0808 736.65 nan nan nan;vg;1;736.65
5.3.1.2 suite 1.02 m² 23 92.0808 2117.86 nan nan nan;vg;1;2117.86
5.3.1.3 circulação 1.04 m² 8 92.0808 736.65 nan nan nan;vg;1;736.65
5.3.1.4 suite 1.05 m² 23 92.0808 2117.86 nan nan nan;vg;1;2117.86
5.3.1.5 circulação 1.07 m² 5.8 92.0808 534.07 nan nan nan;vg;1;534.07
5.3.1.6 suite 1.08 m² 23 92.0808 2117.86 nan nan nan;vg;1;2117.86
5.3.1.7 circulação 1.10 m² 9.08 92.0808 836.09 nan nan nan;vg;1;836.09
5.3.1.8 suite superior 1.11 m² 21.5 92.0808 1979.74 nan nan nan;vg;1;1979.74
5.3.2.1 suite superior 2.02 m² 26.95 92.0808 2481.58 nan nan nan;vg;1;2481.58
5.3.2.2 closet 1 2.03 m² 10 92.0808 920.81 nan nan nan;vg;1;920.81
5.3.2.3 closet 2 2.04 m² 13.72 92.0808 1263.35 nan nan nan;vg;1;1263.35
5.4.1.1 circulação -1.02 m² 14 52.8089594634 739.33 nan nan nan;vg;1;739.33
5.4.1.2 arrumos -1.03 m² 6.5 52.8089594634 343.26 nan nan nan;vg;1;343.26
5.4.1.3 vestíbulos -1.05 m² 10.5 52.8089594634 554.49 nan nan nan;vg;1;554.49
5.4.1.4 área técnica 1 -1.06 m² 12.4 52.8089594634 654.83 nan nan nan;vg;1;654.83
5.4.1.5 área técnica 2 -1.07 m² 49.6 52.8089594634 2619.32 nan nan nan;vg;1;2619.32
5.4.1.6 área técnica 3 -1.08 m² 13.5 52.8089594634 712.92 nan nan nan;vg;1;712.92
5.4.1.7 área técnica 4 -1.09 m² 16.7 52.8089594634 881.91 nan nan nan;vg;1;881.91
5.5.1.1 vestíbulo 0.01 m² 21.05 133.17219999999998 2803.27 nan nan nan;vg;1;2803.27
5.5.1.2 cozinha 0.03 m² 30.13 133.17219999999998 4012.48 nan nan nan;vg;1;4012.48
5.5.1.3 instalação sanitária 0.04 m² 4.4 133.17219999999998 585.96 nan nan nan;vg;1;585.96
5.5.1.4 sala de estar 0.05 m² 53 133.17219999999998 7058.13 nan nan nan;vg;1;7058.13
5.5.1.5 sala de jantar 0.06 m² 28.6 133.17219999999998 3808.72 nan nan nan;vg;1;3808.72
5.5.1.6 sala comum 0.07 m² 42.88 133.17219999999998 5710.42 nan nan nan;vg;1;5710.42
5.6.1.1 escadas 0.02 m² 15.802 205.79999999999998 3252.05 nan nan nan;vg;1;3252.05
5.6.2.1 escadas 1.12 m² 12.4 205.79999999999998 2551.92 nan nan nan;vg;1;2551.92
5.6.3.1 escadas 2.01 m² 11.9 205.79999999999998 2449.02 nan nan nan;vg;1;2449.02
5.7.1.1 instalação sanitária -1.10 m² 5 133.1704195164 665.85 nan nan nan;vg;1;665.85
5.7.2.1 instalação sanitária 1.03 m² 5 133.1704195164 665.85 nan nan nan;vg;1;665.85
5.7.2.2 instalação sanitária 1.06 m² 5 133.1704195164 665.85 nan nan nan;vg;1;665.85
5.7.2.3 instalação sanitária 1.09 m² 6.5 133.1704195164 865.61 nan nan nan;vg;1;865.61
5.7.3.1 instalação sanitária 2.05 m² 13.36 133.1704195164 1779.16 nan nan nan;vg;1;1779.16
5.8.1.1 terraço - suite superior 2.06 m² 25 205.79999999999998 5145 nan nan nan;vg;1;5145.0
5.9.1.1 circulação 1.01 m 5.36 26.46 141.83 nan nan nan;vg;1;141.83
5.9.1.2 suite 1.02 m 10.65 26.46 281.8 nan nan nan;vg;1;281.8
5.9.1.3 circulação 1.04 m 5.36 26.46 141.83 nan nan nan;vg;1;141.83
5.9.1.4 suite 1.05 m 10.65 26.46 281.8 nan nan nan;vg;1;281.8
5.9.1.5 circulação 1.07 m 4.76 26.46 125.95 nan nan nan;vg;1;125.95
5.9.1.6 suite 1.08 m 16.55 26.46 437.91 nan nan nan;vg;1;437.91
5.9.1.7 circulação 1.10 m 7.429999999999999 26.46 196.6 nan nan nan;vg;1;196.6
5.9.1.8 suite superior 1.11 m 19.14 26.46 506.44 nan nan nan;vg;1;506.44
5.9.2.1 suite superior 2.02 m 15.180000000000003 26.46 401.66 nan nan nan;vg;1;401.66
5.9.2.2 closet 1 2.03 m 14.23 26.46 376.53 nan nan nan;vg;1;376.53
5.9.2.3 closet 2 2.04 m 13.969999999999999 26.46 369.65 nan nan nan;vg;1;369.65
5.10.1.1 garagem -1.01 m 45.25999999999999 52.8089594634 2390.13 nan nan nan;vg;1;2390.13
5.10.1.2 circulação -1.02 m 13.799999999999999 52.8089594634 728.76 nan nan nan;vg;1;728.76
5.10.1.3 arrumos -1.03 m 8.9 52.8089594634 470 nan nan nan;vg;1;470.0
5.10.1.4 vestíbulo -1.05 m 8.18 52.8089594634 431.98 nan nan nan;vg;1;431.98
5.10.1.5 área técnica 1 -1.06 m 12.999999999999998 52.8089594634 686.52 nan nan nan;vg;1;686.52
5.10.1.6 área técnica 2 -1.07 m 23.790000000000003 52.8089594634 1256.33 nan nan nan;vg;1;1256.33
5.10.1.7 área técnica 3 -1.08 m 16.829999999999995 52.8089594634 888.77 nan nan nan;vg;1;888.77
5.10.1.8 área técnica 4 -1.09 m 20.039999999999996 52.8089594634 1058.29 nan nan nan;vg;1;1058.29
5.11.1.1 escadas 0.02 m 15.639999999999999 32.585 509.63 nan nan nan;vg;1;509.63
5.11.1.2 sala de estar 0.05 m 13.8 32.585 449.67 nan nan nan;vg;1;449.67
5.11.1.3 sala de jantar 0.06 m 13.75 32.585 448.04 nan nan nan;vg;1;448.04
5.11.1.4 sala comum 0.07 m 19.25 32.585 627.26 nan nan nan;vg;1;627.26
5.11.2.1 escadas 1.12 m 12.74 32.585 415.13 nan nan nan;vg;1;415.13
5.11.3.1 escadas 2.01 m 12.29 32.585 400.47 nan nan nan;vg;1;400.47
5.12.1.1 instalação sanitária -1.10 m² 5 133.1704195164 665.85 nan nan nan;vg;1;665.85
6 revestimento de tectos nan nan 0.04373264378508282 14381.969999999998 nan nan nan;vg;1;14381.97
6.1.1.2 arrumos -1.03 m² 6.5 13.776250294799999 89.55 nan nan nan;vg;1;89.55
6.1.1.3 vestíbulos -1.05 m² 10.5 13.776250294799999 144.65 nan nan nan;vg;1;144.65
6.1.1.4 área técnica 1 -1.06 m² 12.4 13.776250294799999 170.83 nan nan nan;vg;1;170.83
6.1.1.5 área técnica 2 -1.07 m² 49.6 13.776250294799999 683.3 nan nan nan;vg;1;683.3
6.1.1.6 área técnica 3 -1.08 m² 13.5 13.776250294799999 185.98 nan nan nan;vg;1;185.98
6.1.1.7 área técnica 4 -1.09 m² 16.7 13.776250294799999 230.06 nan nan nan;vg;1;230.06
6.1.2.1 vestíbulo 0.01 m² 21.05 13.776250294799999 289.99 nan nan nan;vg;1;289.99
6.1.2.2 sala comum 0.07 m² 7.8 13.776250294799999 107.45 nan nan nan;vg;1;107.45
6.1.3.1 suite 1.02 m² 23 13.776250294799999 316.85 nan nan nan;vg;1;316.85
6.1.3.2 suite 1.05 m² 23 13.776250294799999 316.85 nan nan nan;vg;1;316.85
6.1.3.3 suite 1.08 m² 23 13.776250294799999 316.85 nan nan nan;vg;1;316.85
6.1.3.4 suite superior 1.11 m² 21.5 13.776250294799999 296.19 nan nan nan;vg;1;296.19
6.1.3.5 escadas 1.12 m² 3 13.776250294799999 41.33 nan nan nan;vg;1;41.33
6.1.4.1 escadas 2.01 m² 9.6 13.776250294799999 132.25 nan nan nan;vg;1;132.25
6.1.4.2 suite superior 2.02 m² 26.95 13.776250294799999 371.27 nan nan nan;vg;1;371.27
6.1.4.3 closet 1 2.03 m² 10 13.776250294799999 137.76 nan nan nan;vg;1;137.76
6.1.4.4 closet 2 2.04 m² 13.72 13.776250294799999 189.01 nan nan nan;vg;1;189.01
6.2.1.1 garagem -1.01 m² 134.93 14.005854466379999 1889.81 nan nan nan;vg;1;1889.81
6.3.1.1 instalação sanitária -1.10 m² 5 25.2564588738 126.28 nan nan nan;vg;1;126.28
6.1.1.1 circulação -1.02 m² 14 25.2564588738 353.59 nan nan nan;vg;1;353.59
6.3.2.1 cozinha 0.03 m² 30.13 25.2564588738 760.98 nan nan nan;vg;1;760.98
6.3.2.2 instalação sanitária 0.04 m² 4.4 25.2564588738 111.13 nan nan nan;vg;1;111.13
6.3.2.3 sala de estar 0.05 m² 53 25.2564588738 1338.59 nan nan nan;vg;1;1338.59
6.3.2.4 sala de jantar 0.06 m² 28.6 25.2564588738 722.33 nan nan nan;vg;1;722.33
6.3.2.5 sala comum 0.07 m² 42.88 25.2564588738 1083 nan nan nan;vg;1;1083.0
6.3.3.1 circulação 1.01 m² 8 25.2564588738 202.05 nan nan nan;vg;1;202.05
6.3.3.2 instalação sanitária 1.03 m² 5 25.2564588738 126.28 nan nan nan;vg;1;126.28
6.3.3.3 circulação 1.04 m² 8 25.2564588738 202.05 nan nan nan;vg;1;202.05
6.3.3.4 instalação sanitária 1.06 m² 5 25.2564588738 126.28 nan nan nan;vg;1;126.28
6.3.3.5 circulação 1.07 m² 5.8 25.2564588738 146.49 nan nan nan;vg;1;146.49
6.3.3.6 instalação sanitária 1.09 m² 6.5 25.2564588738 164.17 nan nan nan;vg;1;164.17
6.3.3.7 circulação 1.10 m² 9.08 25.2564588738 229.33 nan nan nan;vg;1;229.33
6.3.4.1 instalação sanitária 2.05 m² 13.36 25.2564588738 337.43 nan nan nan;vg;1;337.43
6.4.1.1 sala comum 0.07 m² 42.88 12.398625265319998 531.65 nan nan nan;vg;1;531.65
6.4.2.1 instalação sanitária 2.05 m² 13.36 12.398625265319998 165.65 nan nan nan;vg;1;165.65
6.4.2.2 escadas 2.01 m² 9.6 12.398625265319998 119.03 nan nan nan;vg;1;119.03
6.4.2.3 suite superior 2.02 m² 26.95 12.398625265319998 334.14 nan nan nan;vg;1;334.14
6.4.2.4 closet 1 2.03 m² 10 12.398625265319998 123.99 nan nan nan;vg;1;123.99
6.4.2.5 closet 2 2.04 m² 13.72 12.398625265319998 170.11 nan nan nan;vg;1;170.11
6.5.1.1 instalação sanitária 2.05 m² 13.36 13.546646123219999 180.98 nan nan nan;vg;1;180.98
6.5.1.2 escadas 2.01 m² 9.6 13.546646123219999 130.05 nan nan nan;vg;1;130.05
6.5.1.3 suite superior 2.02 m² 26.95 13.546646123219999 365.08 nan nan nan;vg;1;365.08
6.5.1.4 closet 1 2.03 m² 10 13.546646123219999 135.47 nan nan nan;vg;1;135.47
6.5.1.5 closet 2 2.04 m² 13.72 13.546646123219999 185.86 nan nan nan;vg;1;185.86
7 carpintarias e equipamentos nan nan 0.12057695953994257 82151.65999999999 nan nan nan;vg;1;82151.66
7.1.1.1 móveis inferiores com 5,40 m x 0,90 altura x 0,60 profundidade (considerar espaço para máquina de lavar loiça e de lavar copos de encastrar) un 1 2502.3525441732095 2502.35 nan nan nan;vg;1;2502.35
7.1.1.2 móveis inferiores com 1,80 ml x 0,90 altura x 0,60 profundidade un 1 834.117514724403 834.12 nan nan nan;vg;1;834.12
7.1.1.3 móvel para frigorifico de encastrar combinado com 0,60 ml x 2,00 altura x 0,60 profundidade un 3 470.52782881889397 1411.58 nan nan nan;vg;1;1411.58
7.1.1.4 móvel coluna com 0,90 m x 2,40 altura x 0,60 profundidade (considerar espaço para forno e microondas) un 1 705.791743228341 705.79 nan nan nan;vg;1;705.79
7.1.1.5 despenseiro com 0,35 m x 2,40 altura x 0,60 profundidade un 1 304.1061331742784 304.11 nan nan nan;vg;1;304.11
7.1.1.6 despenseiro com 1,65 m x 2,40 altura x 0,60 prof. (4 gavetas) un 1 1326.698824223556 1326.7 nan nan nan;vg;1;1326.7
7.1.1.7 ilha com 2,90 m x 0,90 altura x 0,90 profundidade un 1 2125.6846046545033 2125.68 nan nan nan;vg;1;2125.68
7.2.1 móveis inferiores com 3,20 m x 0,90 altura x 0,75 profundidade (considerar espaço para máquina de lavar roupa de encastrar) un 1 1571.2272669562558 1571.23 nan nan nan;vg;1;1571.23
7.3.1.1 móveis inferiores com 5,40 m x 0,60 profundidade (1 lava-loiças com duas cubas) un 1 1864.3858732295996 1864.39 nan nan nan;vg;1;1864.39
7.3.1.2 móveis inferiores com 1,80 m x 0,60 profundidade un 1 353.5904242332 353.59 nan nan nan;vg;1;353.59
7.3.1.3 ilha com 2,90 m x 0,90 profundidade (1 lava-loiça com uma cuba) un 1 1056.179189268 1056.18 nan nan nan;vg;1;1056.18
7.3.1.4 móveis inferiores de lavandaria com 3,20 m x 0,75 profunidade un 1 688.81251474 688.81 nan nan nan;vg;1;688.81
7.3.1.5 forras de parede sobre bancada com 5,40 m x 0,55 m un 1 652.0758472872 652.08 nan nan nan;vg;1;652.08
7.3.1.6 forras de parede desde o pavimento com 3,45 m x 1,45 m, com recorte nas janelas un 1 1331.7041951639999 1331.7 nan nan nan;vg;1;1331.7
7.3.1.7 forras de parede desde o pavimento com 2,30 m x 1,45 m, com recorte nas janelas un 1 900.0483525936 900.05 nan nan nan;vg;1;900.05
7.3.1.8 em rodapé com 15cm de altura igual ao rodapé dos armários, recortando portas e caixilhos un 1 854.1275182776 854.13 nan nan nan;vg;1;854.13
7.4.1 placa de indução un 1 941.9006009892024 941.9 nan nan nan;vg;1;941.9
7.4.2 exaustor un 1 1193.4641155391134 1193.46 nan nan nan;vg;1;1193.46
7.4.3 torneira monocomando de cozinha com bica giratória extensivel cilindrica asm taps, cor preto mate un 2 263.09472 526.19 nan nan nan;vg;1;526.19
7.4.4 frigorifico un 3 795.6427436927422 2386.93 nan nan nan;vg;1;2386.93
7.4.5 microondas un 1 239.86288596619437 239.86 nan nan nan;vg;1;239.86
7.4.6 forno un 1 1384.1843614536974 1384.18 nan nan nan;vg;1;1384.18
7.4.7 máquina de lavar-loiça un 1 1094.66196 1094.66 nan nan nan;vg;1;1094.66
7.4.8 máquina de lavar-copos un 1 473.8754576405303 473.88 nan nan nan;vg;1;473.88
7.4.9 máquina de lavar-roupa un 1 720.758720756955 720.76 nan nan nan;vg;1;720.76
7.5.1 a1 - com 1,70m largura total x 2,30 altura x 0,60 profundidade, incluindo 2 prateleiras com 1,70m e 45cm de profundidade un 1 1791.8309550103197 1791.83 nan nan nan;vg;1;1791.83
7.6.1 a2 - com 2,65 largura total x 2,40 altura x 0,60 profundidade un 2 2496.240824112 4992.48 nan nan nan;vg;1;4992.48
7.6.2 a3 - com 2,15 largura total x 2,40 altura x 0,60 profundidade un 1 1919.6634598470002 1919.66 nan nan nan;vg;1;1919.66
7.6.3 a4 - com 1,90 largura total x 2,40 altura x 0,60 profundidade un 1 1803.6900104724268 1803.69 nan nan nan;vg;1;1803.69
7.7.1 a5 - 1 com 3,75 largura total x 2,00 altura x 0,60 profundidade + 2 com 1,90 largura total x 2,00 altura x 0,60 profundidade + 1 com 1,90 largura total x 2,00 altura x 1,20 profundidade + espelho selado a silicone 1,10 largura x 2,00 un 1 9175.292661968435 9175.29 nan nan nan;vg;1;9175.29
7.7.2 a6 - 1 com 3,90 largura total x 2,00 altura x 0,60 profundidade + 2 com 1,90 largura total x 2,00 altura x 0,60 profundidade + espelho com 1,10 largura x 2,00 altura un 1 7571.220518267657 7571.22 nan nan nan;vg;1;7571.22
7.8.1 a7 - com 6,50m largura total x 1,85 altura x 0,80 profundidade máxima, incluindo grelha superior com 6,50m por 0,20m de altura un 1 6464.735055006478 6464.74 nan nan nan;vg;1;6464.74
7.9.1 a8 - com 2,02m largura total x 2,00 altura (só frente de portas até ao chão, com o rodapé associado às folhas de abrir) un 1 2114.1539999999995 2114.15 nan nan nan;vg;1;2114.15
7.9.2 a9 - com 2,10m largura total x 2,40 altura x 0,60m de profundidade un 1 2144.5029625571997 2144.5 nan nan nan;vg;1;2144.5
7.10.1 p5 - 1 folha com 0,70 largura total x 2,10 altura un 2 852.9794974197 1705.96 nan nan nan;vg;1;1705.96
7.10.3 p7 - 1 folha com 0,80 largura total x 2,10 altura un 6 911.115273663756 5466.69 nan nan nan;vg;1;5466.69
7.11.1 p5a - 1 folha com 0,70 largura total x 2,10 altura un 1 692.2565773137 692.26 nan nan nan;vg;1;692.26
7.11.2 p6 - 4 folhas com 2,30 largura total x 2,10 altura un 1 2414.12245040568 2414.12 nan nan nan;vg;1;2414.12
7.12.1 p8 - 1 folha com 1,00 largura total x 2,10 altura un 3 973.2920833276198 2919.88 nan nan nan;vg;1;2919.88
7.13.1 p2 - 1 folha com 0,80 largura total x 2,10 altura un 4 720.6356529209878 2882.54 nan nan nan;vg;1;2882.54
7.10.3 p3 - 1 folha com 0,70 largura total x 2,10 altura un 1 648.34056 648.34 nan nan nan;vg;1;648.34
